Unnamed: 0,Measured Depth m,Weight on Bit kkgf,Average Standpipe Pressure kPa,Average Surface Torque kN.m,Rate of Penetration m/h,Average Rotary Speed rpm,Mud Flow In L/min,Mud Density In g/cm3,Average Hookload kkgf,Hole Depth (TVD) m,Bit Drill Time h,Mud Density Out g/cm3
4321,773.482,17.7037102,14463.33922,1.04397982,39.611808,104,3447.223292,1.220000029,88.65462872,748.8408696,32.37,1.210000038
4322,773.537,17.7037102,14463.33922,1.04397982,39.611808,104,3447.223292,1.220000029,88.65462872,748.8408696,32.37,1.210000038
4323,773.707,17.41341108,14615.50651,1.003305282,40.062912,104,3447.223292,1.220000029,88.81338605,748.966752,32.38,1.210000038
4324,773.771,17.12764789,14604.4749,0.732141692,40.425624,104,3447.223292,1.220000029,89.02203854,749.0926344,32.38,1.210000038
4325,773.829,17.12764789,14604.4749,0.732141692,40.425624,104,3447.223292,1.220000029,89.02203854,749.0926344,32.38,1.210000038
4326,773.884,17.12764789,14604.4749,0.732141692,40.425624,104,3447.223292,1.220000029,89.02203854,749.0926344,32.38,1.210000038
4327,773.887,17.71731797,14665.76929,0.759258051,40.315896,104,3447.223292,1.220000029,89.13543663,749.218212,32.39,1.210000038
4328,773.939,17.71731797,14665.76929,0.759258051,40.315896,104,3447.223292,1.220000029,89.13543663,749.218212,32.39,1.210000038
4329,773.997,17.71731797,14665.76929,0.759258051,40.315896,104,3447.223292,1.220000029,89.13543663,749.218212,32.39,1.210000038
4330,774.04,17.4360907,14769.53539,1.098212538,40.29456,104,3447.223292,1.220000029,88.92224821,749.3440944,32.39,1.210000038
4331,774.052,17.4360907,14769.53539,1.098212538,40.29456,104,3447.223292,1.220000029,88.92224821,749.3440944,32.39,1.210000038
4332,774.119,17.4360907,14769.53539,1.098212538,40.29456,104,3447.223292,1.220000029,88.92224821,749.3440944,32.39,1.210000038
4333,774.192,17.54041695,14716.5147,1.410050666,40.312848,104,3447.223292,1.220000029,88.82699382,749.469672,32.39,1.210000038
4334,774.232,17.54041695,14716.5147,1.410050666,40.312848,104,3447.223292,1.220000029,88.82699382,749.469672,32.39,1.210000038
4335,774.286,17.54041695,14716.5147,1.410050666,40.312848,104,3447.223292,1.220000029,88.82699382,749.469672,32.39,1.210000038
4336,774.341,17.54041695,14716.5147,1.410050666,40.312848,104,3447.223292,1.220000029,88.82699382,749.469672,32.39,1.210000038
4337,774.344,18.15276665,14660.18454,1.369376128,40.239696,104,3447.223292,1.220000029,88.66370056,749.5955544,32.4,1.210000038
4338,774.451,18.15276665,14660.18454,1.369376128,40.239696,104,3447.223292,1.220000029,88.66370056,749.5955544,32.4,1.210000038
4339,774.497,17.92597046,14602.82016,1.613423359,39.998904,104,3447.223292,1.220000029,88.56391024,749.721132,32.4,1.210000038
4340,774.619,17.92597046,14602.82016,1.613423359,39.998904,104,3447.223292,1.220000029,88.56391024,749.721132,32.4,1.210000038
4341,774.683,17.56309657,14636.39762,1.871028769,40.321992,104,3447.223292,1.220000029,88.81338605,749.8467096,32.41,1.210000038
4342,774.792,17.56309657,14636.39762,1.871028769,40.321992,104,3447.223292,1.220000029,88.81338605,749.8467096,32.41,1.210000038
4343,774.802,17.9713297,14574.96534,2.08795964,40.245792,104,3447.223292,1.220000029,88.54576655,749.9722872,32.41,1.210000038
4344,774.847,17.9713297,14574.96534,2.08795964,40.245792,104,3447.223292,1.220000029,88.54576655,749.9722872,32.41,1.210000038
4345,774.899,17.9713297,14574.96534,2.08795964,40.245792,104,3447.223292,1.220000029,88.54576655,749.9722872,32.41,1.210000038
4346,774.951,17.9713297,14574.96534,2.08795964,40.245792,104,3447.223292,1.220000029,88.54576655,749.9722872,32.41,1.210000038
4347,774.954,18.03936855,14762.0201,2.508263204,38.874192,104,3447.223292,1.220000029,88.18289265,750.0978648,32.41,1.210000038
4348,775,18.03936855,14762.0201,2.508263204,38.874192,104,3447.223292,1.220000029,88.18289265,750.0978648,32.41,1.210000038
4349,775.17,18.45213761,14569.24269,2.589612281,38.124384,104,3447.223292,1.220000029,88.30989852,750.2234424,32.42,1.210000038
4350,775.259,17.7989646,14664.66613,2.318448692,38.727888,104,3447.223292,1.220000029,88.47772769,750.34902,32.42,1.210000038
4351,775.384,17.7989646,14664.66613,2.318448692,38.727888,104,3447.223292,1.220000029,88.47772769,750.34902,32.42,1.210000038
4352,775.484,17.75360536,14645.84344,1.816796051,38.139624,104,3447.223292,1.220000029,88.58205394,750.4745976,32.42,1.210000038
4353,775.539,17.75360536,14645.84344,1.816796051,38.139624,104,3447.223292,1.220000029,88.58205394,750.4745976,32.42,1.210000038
4354,775.564,18.03029671,14769.94907,1.735446974,37.1856,104,3447.223292,1.220000029,88.9585356,750.6001752,32.43,1.210000038
4355,775.591,18.03029671,14769.94907,1.735446974,37.1856,104,3447.223292,1.220000029,88.9585356,750.6001752,32.43,1.210000038
4356,775.64,18.03029671,14769.94907,1.735446974,37.1856,104,3447.223292,1.220000029,88.9585356,750.6001752,32.43,1.210000038
4357,775.716,18.51564054,14573.65533,1.464283384,36.853368,104,3447.223292,1.220000029,88.50494323,750.725448,32.43,1.210000038
4358,775.832,18.51564054,14573.65533,1.464283384,36.853368,104,3447.223292,1.220000029,88.50494323,750.725448,32.43,1.210000038
4359,775.868,18.84676297,14781.04963,1.491399743,34.497264,104,3447.223292,1.220000029,88.10578195,750.8510256,32.44,1.210000038
4360,775.92,18.84676297,14781.04963,1.491399743,34.497264,104,3447.223292,1.220000029,88.10578195,750.8510256,32.44,1.210000038
4361,775.999,18.84676297,14781.04963,1.491399743,34.497264,104,3447.223292,1.220000029,88.10578195,750.8510256,32.44,1.210000038
4362,776.021,17.19568675,14673.83616,1.518516102,30.672024,104,3447.223292,1.220000029,88.31443444,750.9766032,32.44,1.210000038
4363,776.039,17.19568675,14673.83616,1.518516102,30.672024,104,3447.223292,1.220000029,88.31443444,750.9766032,32.44,1.210000038
4364,776.085,17.19568675,14673.83616,1.518516102,30.672024,104,3447.223292,1.220000029,88.31443444,750.9766032,32.44,1.210000038
4365,776.176,18.0484404,14706.31046,1.559190641,30.52572,104,3447.223292,1.220000029,88.63648502,751.101876,32.45,1.210000038
4366,776.219,18.0484404,14706.31046,1.559190641,30.52572,104,3447.223292,1.220000029,88.63648502,751.101876,32.45,1.210000038
4367,776.274,18.0484404,14706.31046,1.559190641,30.52572,104,3447.223292,1.220000029,88.63648502,751.101876,32.45,1.210000038
4368,776.32,18.0484404,14706.31046,1.559190641,30.52572,104,3447.223292,1.220000029,88.63648502,751.101876,32.45,1.210000038
4369,776.326,18.09379964,14752.36744,1.504957923,32.897064,104,3447.223292,1.220000029,88.3461859,751.2271488,32.45,1.210000038
4370,776.368,18.09379964,14752.36744,1.504957923,32.897064,104,3447.223292,1.220000029,88.3461859,751.2271488,32.45,1.210000038
4371,776.417,18.09379964,14752.36744,1.504957923,32.897064,104,3447.223292,1.220000029,88.3461859,751.2271488,32.45,1.210000038
4372,776.478,17.88968307,14688.45304,1.423608846,34.363152,104,3447.223292,1.220000029,88.48226362,751.3527264,32.46,1.210000038
4373,776.515,17.88968307,14688.45304,1.423608846,34.363152,104,3447.223292,1.220000029,88.48226362,751.3527264,32.46,1.210000038
4374,776.566,17.88968307,14688.45304,1.423608846,34.363152,104,3447.223292,1.220000029,88.48226362,751.3527264,32.46,1.210000038
4375,776.618,17.88968307,14688.45304,1.423608846,34.363152,104,3447.223292,1.220000029,88.48226362,751.3527264,32.46,1.210000038
4376,776.63,17.93504231,14761.67536,1.450725205,35.899344,104,3447.223292,1.220000029,88.72266757,751.4779992,32.46,1.210000038
4377,776.667,17.93504231,14761.67536,1.450725205,35.899344,104,3447.223292,1.220000029,88.72266757,751.4779992,32.46,1.210000038
4378,776.722,17.93504231,14761.67536,1.450725205,35.899344,104,3447.223292,1.220000029,88.72266757,751.4779992,32.46,1.210000038
4379,776.825,17.34537223,14696.6578,1.247352512,37.081968,104,3447.223292,1.220000029,89.08100554,751.603272,32.46,1.210000038
4380,776.886,17.34537223,14696.6578,1.247352512,37.081968,104,3447.223292,1.220000029,89.08100554,751.603272,32.46,1.210000038
4381,776.935,17.09589643,14689.83199,1.003305282,38.185344,104,3447.223292,1.220000029,89.3985202,751.7285448,32.47,1.210000038
4382,776.999,17.09589643,14689.83199,1.003305282,38.185344,104,3447.223292,1.220000029,89.3985202,751.7285448,32.47,1.210000038
4383,777.088,16.83734877,14631.50235,1.098212538,38.72484,104,3447.223292,1.220000029,89.67067563,751.8538176,32.47,1.210000038
4384,777.213,16.83734877,14631.50235,1.098212538,38.72484,104,3447.223292,1.220000029,89.67067563,751.8538176,32.47,1.210000038
4385,777.24,16.34746901,14571.17322,1.410050666,39.017448,104,3447.223292,1.220000029,89.99272621,751.9790904,32.48,1.210000038
4386,777.438,16.71034291,14674.93932,1.206677974,39.511224,104,3447.223292,1.220000029,89.87932812,752.1043632,32.48,1.210000038
4387,777.551,16.89631578,14728.37369,0.989747102,40.029384,104,3447.223292,1.220000029,89.73871448,752.229636,32.48,1.210000038
4388,777.609,16.89631578,14728.37369,0.989747102,40.029384,104,3447.223292,1.220000029,89.73871448,752.229636,32.48,1.210000038
4389,777.697,16.98249833,14696.31307,0.867723487,40.404288,104,3447.223292,1.220000029,89.58449308,752.354604,32.49,1.210000038
4390,777.719,16.98249833,14696.31307,0.867723487,40.404288,104,3447.223292,1.220000029,89.58449308,752.354604,32.49,1.210000038
4391,777.776,16.98249833,14696.31307,0.867723487,40.404288,104,3447.223292,1.220000029,89.58449308,752.354604,32.49,1.210000038
4392,777.85,16.87363616,14627.98602,0.759258051,40.422576,104,3447.223292,1.220000029,89.62078046,752.4798768,32.49,1.210000038
4393,777.886,16.87363616,14627.98602,0.759258051,40.422576,104,3447.223292,1.220000029,89.62078046,752.4798768,32.49,1.210000038
4394,777.944,16.87363616,14627.98602,0.759258051,40.422576,104,3447.223292,1.220000029,89.62078046,752.4798768,32.49,1.210000038
4395,777.999,16.87363616,14627.98602,0.759258051,40.422576,104,3447.223292,1.220000029,89.62078046,752.4798768,32.49,1.210000038
4396,778.002,16.45179526,14773.18961,0.813490769,40.468296,104,3447.223292,1.220000029,89.72964263,752.6051496,32.5,1.210000038
4397,778.063,16.45179526,14773.18961,0.813490769,40.468296,104,3447.223292,1.220000029,89.72964263,752.6051496,32.5,1.210000038
4398,778.093,16.45179526,14773.18961,0.813490769,40.468296,104,3447.223292,1.220000029,89.72964263,752.6051496,32.5,1.210000038
4399,778.154,8.296204447,14283.17921,3.037032204,28.541472,125.28,3447.223292,1.220000029,95.58552013,752.7301176,32.5,1.210000038
4400,778.246,8.296204447,14283.17921,3.037032204,28.541472,125.28,3447.223292,1.220000029,95.58552013,752.7301176,32.5,1.210000038
4401,778.319,8.94937746,14000.08047,5.694435383,30.943296,144,3447.223292,1.220000029,97.89430529,752.8550856,32.51,1.210000038
4402,778.459,9.162565874,14428.65859,6.81976428,52.291488,143.48,3447.223292,1.220000029,97.50875178,752.9803584,32.51,1.210000038
4403,778.465,9.162565874,14428.65859,6.81976428,52.291488,143.48,3447.223292,1.220000029,97.50875178,752.9803584,32.51,1.210000038
4404,778.532,9.162565874,14428.65859,6.81976428,52.291488,143.48,3447.223292,1.220000029,97.50875178,752.9803584,32.51,1.210000038
4405,778.602,9.162565874,14428.65859,6.81976428,52.291488,143.48,3447.223292,1.220000029,97.50875178,752.9803584,32.51,1.210000038
4406,778.612,9.266892119,14526.2194,7.240067844,50.685192,143.64,3447.223292,1.220000029,97.02340794,753.1053264,32.51,1.210000038
4407,778.74,9.266892119,14526.2194,7.240067844,50.685192,143.64,3447.223292,1.220000029,97.02340794,753.1053264,32.51,1.210000038
4408,778.81,9.507296075,14325.03039,7.511231434,48.423576,143.65,3447.223292,1.220000029,97.15948565,753.2302944,32.51,1.210000038
4409,778.874,9.507296075,14325.03039,7.511231434,48.423576,143.65,3447.223292,1.220000029,97.15948565,753.2302944,32.51,1.210000038
4410,778.916,9.43925722,14501.53617,7.3349751,47.984664,143.04,3447.223292,1.220000029,97.15948565,753.3552624,32.52,1.210000038
4411,779.008,9.43925722,14501.53617,7.3349751,47.984664,143.04,3447.223292,1.220000029,97.15948565,753.3552624,32.52,1.210000038
4412,779.069,9.56172716,14292.96976,7.145160588,47.957232,143.43,3447.223292,1.220000029,96.97804871,753.4802304,32.52,1.210000038
4413,779.072,9.56172716,14292.96976,7.145160588,47.957232,143.43,3447.223292,1.220000029,96.97804871,753.4802304,32.52,1.210000038
4414,779.209,9.56172716,14292.96976,7.145160588,47.957232,143.43,3447.223292,1.220000029,96.97804871,753.4802304,32.52,1.210000038
4415,779.221,9.520903846,14439.27651,7.185835126,48.365664,143.36,3447.223292,1.220000029,96.80568361,753.6051984,32.52,1.210000038
4416,779.276,9.520903846,14439.27651,7.185835126,48.365664,143.36,3447.223292,1.220000029,96.80568361,753.6051984,32.52,1.210000038
4417,779.343,9.520903846,14439.27651,7.185835126,48.365664,143.36,3447.223292,1.220000029,96.80568361,753.6051984,32.52,1.210000038
4418,779.374,9.89284959,14518.15254,7.036695152,48.563784,143.43,3447.223292,1.220000029,96.74218067,753.7301664,32.53,1.210000038
4419,779.526,9.951816598,14615.71335,7.443440536,48.420528,143.7,3447.223292,1.220000029,96.65599812,753.8551344,32.53,1.210000038
4420,779.544,9.951816598,14615.71335,7.443440536,48.420528,143.7,3447.223292,1.220000029,96.65599812,753.8551344,32.53,1.210000038
4421,779.62,9.951816598,14615.71335,7.443440536,48.420528,143.7,3447.223292,1.220000029,96.65599812,753.8551344,32.53,1.210000038
4422,779.678,9.861098124,14495.33089,7.592580511,48.377856,143.5,3447.223292,1.220000029,96.71950106,753.9797976,32.53,1.210000038
4423,779.688,9.861098124,14495.33089,7.592580511,48.377856,143.5,3447.223292,1.220000029,96.71950106,753.9797976,32.53,1.210000038
4424,779.755,9.861098124,14495.33089,7.592580511,48.377856,143.5,3447.223292,1.220000029,96.71950106,753.9797976,32.53,1.210000038
4425,779.825,9.861098124,14495.33089,7.592580511,48.377856,143.5,3447.223292,1.220000029,96.71950106,753.9797976,32.53,1.210000038
4426,779.892,9.897385513,14573.1727,7.050253331,48.82896,143,3447.223292,1.220000029,96.71950106,754.1047656,32.54,1.210000038
4427,780.093,9.888313666,14629.57181,7.036695152,48.969168,143,3447.223292,1.220000029,96.59249519,754.2297336,32.54,1.210000038
4428,780.163,9.811202963,14589.37538,6.928229716,48.079152,143.74,3447.223292,1.220000029,96.64239035,754.3543968,32.54,1.210000038
4429,780.233,9.811202963,14589.37538,6.928229716,48.079152,143.74,3447.223292,1.220000029,96.64239035,754.3543968,32.54,1.210000038
4430,780.3,9.656981557,14428.52069,7.253626024,48.002952,143,3447.223292,1.220000029,96.78753991,754.47906,32.55,1.210000038
4431,780.367,9.656981557,14428.52069,7.253626024,48.002952,143,3447.223292,1.220000029,96.78753991,754.47906,32.55,1.210000038
4432,780.504,9.765843726,14533.59679,7.226509665,48.664368,143.68,3447.223292,1.220000029,96.8238273,754.604028,32.55,1.210000038
4433,780.568,9.765843726,14533.59679,7.226509665,48.664368,143.68,3447.223292,1.220000029,96.8238273,754.604028,32.55,1.210000038
4434,780.593,9.629766015,14633.63972,6.955346075,49.100232,143.91,3447.223292,1.220000029,96.83289915,754.7286912,32.55,1.210000038
4435,780.709,9.629766015,14633.63972,6.955346075,49.100232,143.91,3447.223292,1.220000029,96.83289915,754.7286912,32.55,1.210000038
4436,780.745,9.625230091,14560.07266,7.063811511,48.79848,143.27,3447.223292,1.220000029,96.841971,754.8533544,32.56,1.210000038
4437,780.843,9.625230091,14560.07266,7.063811511,48.79848,143.27,3447.223292,1.220000029,96.841971,754.8533544,32.56,1.210000038
4438,780.898,9.321323204,14512.84357,7.429882357,49.731168,143.18,3447.223292,1.220000029,97.01887202,754.9780176,32.56,1.210000038
4439,780.916,9.321323204,14512.84357,7.429882357,49.731168,143.18,3447.223292,1.220000029,97.01887202,754.9780176,32.56,1.210000038
4440,781.001,9.321323204,14512.84357,7.429882357,49.731168,143.18,3447.223292,1.220000029,97.01887202,754.9780176,32.56,1.210000038
4441,781.056,9.298643585,14524.42677,7.199393306,50.618136,144,3447.223292,1.220000029,97.19123712,755.1026808,32.56,1.210000038
4442,781.132,9.298643585,14524.42677,7.199393306,50.618136,144,3447.223292,1.220000029,97.19123712,755.1026808,32.56,1.210000038
4443,781.276,9.688733023,14524.01308,7.036695152,49.968912,143.59,3447.223292,1.220000029,96.94176132,755.227344,32.56,1.210000038
4444,781.343,9.688733023,14524.01308,7.036695152,49.968912,143.59,3447.223292,1.220000029,96.94176132,755.227344,32.56,1.210000038
4445,781.355,9.448329067,14316.96352,7.61969687,50.273712,143.43,3447.223292,1.220000029,97.05969533,755.3520072,32.57,1.210000038
4446,781.413,9.448329067,14316.96352,7.61969687,50.273712,143.43,3447.223292,1.220000029,97.05969533,755.3520072,32.57,1.210000038
4447,781.507,9.244212501,14341.92254,7.497673254,50.27676,143.32,3447.223292,1.220000029,97.10051865,755.4766704,32.57,1.210000038
4448,781.553,9.244212501,14341.92254,7.497673254,50.27676,143.32,3447.223292,1.220000029,97.10051865,755.4766704,32.57,1.210000038
4449,781.623,9.244212501,14341.92254,7.497673254,50.27676,143.32,3447.223292,1.220000029,97.10051865,755.4766704,32.57,1.210000038
4450,781.66,9.520903846,14419.6954,7.687487767,50.49012,143.5,3447.223292,1.220000029,97.16402158,755.6010288,32.57,1.210000038
4451,781.699,9.520903846,14419.6954,7.687487767,50.49012,143.5,3447.223292,1.220000029,97.16402158,755.6010288,32.57,1.210000038
4452,781.769,9.520903846,14419.6954,7.687487767,50.49012,143.5,3447.223292,1.220000029,97.16402158,755.6010288,32.57,1.210000038
4453,781.812,9.076383324,14290.76344,6.81976428,50.636424,143.64,3447.223292,1.220000029,97.25927598,755.725692,32.58,1.210000038
4454,781.842,9.076383324,14290.76344,6.81976428,50.636424,143.64,3447.223292,1.220000029,97.25927598,755.725692,32.58,1.210000038
4455,781.964,9.216996958,14429.14122,7.023136972,50.359056,143.19,3447.223292,1.220000029,97.50875178,755.8503552,32.58,1.210000038
4456,781.98,9.216996958,14429.14122,7.023136972,50.359056,143.19,3447.223292,1.220000029,97.50875178,755.8503552,32.58,1.210000038
4457,782.05,9.216996958,14429.14122,7.023136972,50.359056,143.19,3447.223292,1.220000029,97.50875178,755.8503552,32.58,1.210000038
4458,782.12,9.493688304,14438.3802,6.697740665,50.709576,143.55,3447.223292,1.220000029,97.10959049,755.9747136,32.58,1.210000038
4459,782.193,9.493688304,14438.3802,6.697740665,50.709576,143.55,3447.223292,1.220000029,97.10959049,755.9747136,32.58,1.210000038
4460,782.269,9.212461035,14254.01439,7.199393306,50.941224,143.71,3447.223292,1.220000029,97.19577304,756.099072,32.59,1.210000038
